 TIME                    	QHEAT_1                  	QCOOL_1                  	
  +4.4980000000000000E+03	  +2.9394665285108531E+03	  +0.0000000000000000E+00	
  +4.4990000000000000E+03	  +2.5587364212847383E+03	  +0.0000000000000000E+00	
  +4.5000000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5010000000000000E+03	  +1.7869265547517471E+03	  +0.0000000000000000E+00	
  +4.5020000000000000E+03	  +7.3220409565382897E+02	  +0.0000000000000000E+00	
  +4.5030000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5040000000000000E+03	  +1.7481900740479948E+03	  +0.0000000000000000E+00	
  +4.5050000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5060000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5070000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5080000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5090000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5100000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5110000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5120000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5130000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5140000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5150000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5160000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5170000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5180000000000000E+03	  +1.7805087597444794E+03	  +0.0000000000000000E+00	
  +4.5190000000000000E+03	  +2.2761567043206205E+03	  +0.0000000000000000E+00	
  +4.5200000000000000E+03	  +1.3465223747128525E+03	  +0.0000000000000000E+00	
  +4.5210000000000000E+03	  +4.7380554799481439E+02	  +0.0000000000000000E+00	
  +4.5220000000000000E+03	  +3.6864561118538296E+02	  +0.0000000000000000E+00	
  +4.5230000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5240000000000000E+03	  +7.6511174327476488E+02	  +0.0000000000000000E+00	
  +4.5250000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5260000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5270000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5280000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5290000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5300000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5310000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5320000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5330000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5340000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5350000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5360000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5370000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5380000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5390000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5400000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5410000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5420000000000000E+03	  +9.8649509974183081E+02	  +0.0000000000000000E+00	
  +4.5430000000000000E+03	  +9.7809808940393850E+02	  +0.0000000000000000E+00	
  +4.5440000000000000E+03	  +5.4820241126198846E+02	  +0.0000000000000000E+00	
  +4.5450000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5460000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5470000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5480000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5490000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5500000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5510000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5520000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5530000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5540000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5550000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5560000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5570000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5580000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5590000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5600000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5610000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5620000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5630000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5640000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5650000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5660000000000000E+03	  +4.9116797929813276E+02	  +0.0000000000000000E+00	
  +4.5670000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5680000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5690000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5700000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5710000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5720000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5730000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5740000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5750000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5760000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5770000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5780000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5790000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5800000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5810000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5820000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5830000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5840000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5850000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5860000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5870000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5880000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5890000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5900000000000000E+03	  +1.2836708573159194E+03	  +0.0000000000000000E+00	
  +4.5910000000000000E+03	  +1.1460768866385004E+03	  +0.0000000000000000E+00	
  +4.5920000000000000E+03	  +6.7760080908518478E+02	  +0.0000000000000000E+00	
  +4.5930000000000000E+03	  +1.9497447197225526E+02	  +0.0000000000000000E+00	
  +4.5940000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5950000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5960000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5970000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5980000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.5990000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6000000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6010000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6020000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6030000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6040000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6050000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6060000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6070000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6080000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6090000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6100000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6110000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6120000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6130000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6140000000000000E+03	  +1.7299305009152554E+03	  +0.0000000000000000E+00	
  +4.6150000000000000E+03	  +1.8096051390849766E+03	  +0.0000000000000000E+00	
  +4.6160000000000000E+03	  +1.3663927212667750E+03	  +0.0000000000000000E+00	
  +4.6170000000000000E+03	  +8.3159633044909981E+02	  +0.0000000000000000E+00	
  +4.6180000000000000E+03	  +3.6296405122337120E+02	  +0.0000000000000000E+00	
  +4.6190000000000000E+03	  +8.0050501720000398E+00	  +0.0000000000000000E+00	
  +4.6200000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6210000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6220000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6230000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6240000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6250000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6260000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6270000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6280000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6290000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6300000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6310000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6320000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6330000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6340000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6350000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6360000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6370000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6380000000000000E+03	  +1.7116799791287506E+03	  +0.0000000000000000E+00	
  +4.6390000000000000E+03	  +1.9494594514034216E+03	  +0.0000000000000000E+00	
  +4.6400000000000000E+03	  +1.4951367506447041E+03	  +0.0000000000000000E+00	
  +4.6410000000000000E+03	  +6.9088898012442530E+02	  +0.0000000000000000E+00	
  +4.6420000000000000E+03	  +6.9640300818684608E+01	  +0.0000000000000000E+00	
  +4.6430000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6440000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6450000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6460000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6470000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6480000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6490000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6500000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6510000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6520000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6530000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6540000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6550000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6560000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6570000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6580000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6590000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6600000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6610000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6620000000000000E+03	  +2.5160718259318005E+03	  +0.0000000000000000E+00	
  +4.6630000000000000E+03	  +3.0165859673925829E+03	  +0.0000000000000000E+00	
  +4.6640000000000000E+03	  +2.6773860826542104E+03	  +0.0000000000000000E+00	
  +4.6650000000000000E+03	  +2.2148533316019848E+03	  +0.0000000000000000E+00	
  +4.6660000000000000E+03	  +1.6400152574586230E+03	  +0.0000000000000000E+00	
  +4.6670000000000000E+03	  +1.2518041519376109E+03	  +0.0000000000000000E+00	
  +4.6680000000000000E+03	  +6.9285164143663860E+02	  +0.0000000000000000E+00	
  +4.6690000000000000E+03	  +7.0371911597589747E+02	  +0.0000000000000000E+00	
  +4.6700000000000000E+03	  +8.6760789281843313E+02	  +0.0000000000000000E+00	
  +4.6710000000000000E+03	  +6.3299458999736771E+02	  +0.0000000000000000E+00	
  +4.6720000000000000E+03	  +7.1764315764640605E+02	  +0.0000000000000000E+00	
  +4.6730000000000000E+03	  +6.3091432907215165E+02	  +0.0000000000000000E+00	
  +4.6740000000000000E+03	  +1.1074829497397493E+03	  +0.0000000000000000E+00	
  +4.6750000000000000E+03	  +1.3143890261101174E+03	  +0.0000000000000000E+00	
  +4.6760000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6770000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6780000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6790000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6800000000000000E+03	  +1.8344634428220029E+03	  +0.0000000000000000E+00	
  +4.6810000000000000E+03	  +1.9923275967372990E+03	  +0.0000000000000000E+00	
  +4.6820000000000000E+03	  +2.1537609323473994E+03	  +0.0000000000000000E+00	
  +4.6830000000000000E+03	  +3.8571380949674622E+03	  +0.0000000000000000E+00	
  +4.6840000000000000E+03	  +3.9663115068600455E+03	  +0.0000000000000000E+00	
  +4.6850000000000000E+03	  +4.0120440711868646E+03	  +0.0000000000000000E+00	
  +4.6860000000000000E+03	  +7.0031417835870443E+03	  +0.0000000000000000E+00	
  +4.6870000000000000E+03	  +7.8794938835406992E+03	  +0.0000000000000000E+00	
  +4.6880000000000000E+03	  +7.2967945992210798E+03	  +0.0000000000000000E+00	
  +4.6890000000000000E+03	  +6.3464425045703492E+03	  +0.0000000000000000E+00	
  +4.6900000000000000E+03	  +6.0050255727054873E+03	  +0.0000000000000000E+00	
  +4.6910000000000000E+03	  +5.5932194358875913E+03	  +0.0000000000000000E+00	
  +4.6920000000000000E+03	  +4.0069842965010580E+03	  +0.0000000000000000E+00	
  +4.6930000000000000E+03	  +3.9289492607529742E+03	  +0.0000000000000000E+00	
  +4.6940000000000000E+03	  +3.6604095834817490E+03	  +0.0000000000000000E+00	
  +4.6950000000000000E+03	  +2.3513982269361700E+03	  +0.0000000000000000E+00	
  +4.6960000000000000E+03	  +2.4535887100010905E+03	  +0.0000000000000000E+00	
  +4.6970000000000000E+03	  +2.5647735434236238E+03	  +0.0000000000000000E+00	
  +4.6980000000000000E+03	  +1.8385671499520865E+03	  +0.0000000000000000E+00	
  +4.6990000000000000E+03	  +2.1874150346493357E+03	  +0.0000000000000000E+00	
  +4.7000000000000000E+03	  +7.7062648176545702E+02	  +0.0000000000000000E+00	
  +4.7010000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7020000000000000E+03	  +1.3671919361545878E+02	  +0.0000000000000000E+00	
  +4.7030000000000000E+03	  +2.6920164163685035E+02	  +0.0000000000000000E+00	
  +4.7040000000000000E+03	  +2.0391545333454396E+03	  +0.0000000000000000E+00	
  +4.7050000000000000E+03	  +2.2530966738376633E+03	  +0.0000000000000000E+00	
  +4.7060000000000000E+03	  +2.3248547846900206E+03	  +0.0000000000000000E+00	
  +4.7070000000000000E+03	  +3.6090796587264495E+03	  +0.0000000000000000E+00	
  +4.7080000000000000E+03	  +3.6596600931605217E+03	  +0.0000000000000000E+00	
  +4.7090000000000000E+03	  +3.6338608732045896E+03	  +0.0000000000000000E+00	
  +4.7100000000000000E+03	  +6.2039562661564396E+03	  +0.0000000000000000E+00	
  +4.7110000000000000E+03	  +7.0709766491815617E+03	  +0.0000000000000000E+00	
  +4.7120000000000000E+03	  +6.4751489199377993E+03	  +0.0000000000000000E+00	
  +4.7130000000000000E+03	  +5.0417359991112535E+03	  +0.0000000000000000E+00	
  +4.7140000000000000E+03	  +4.5467544760285300E+03	  +0.0000000000000000E+00	
  +4.7150000000000000E+03	  +4.1425450156436145E+03	  +0.0000000000000000E+00	
  +4.7160000000000000E+03	  +2.1485279867719141E+03	  +0.0000000000000000E+00	
  +4.7170000000000000E+03	  +1.8949770249744558E+03	  +0.0000000000000000E+00	
  +4.7180000000000000E+03	  +1.6240603303838579E+03	  +0.0000000000000000E+00	
  +4.7190000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7200000000000000E+03	  +1.1057667843651799E+02	  +0.0000000000000000E+00	
  +4.7210000000000000E+03	  +1.7589547860936656E+02	  +0.0000000000000000E+00	
  +4.7220000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7230000000000000E+03	  +1.1284905599336479E+02	  +0.0000000000000000E+00	
  +4.7240000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7250000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7260000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7270000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7280000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7290000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7300000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7310000000000000E+03	  +6.2149243823988434E+02	  +0.0000000000000000E+00	
  +4.7320000000000000E+03	  +3.4556454786027291E+02	  +0.0000000000000000E+00	
  +4.7330000000000000E+03	  +3.7158702882120906E+02	  +0.0000000000000000E+00	
  +4.7340000000000000E+03	  +2.7944537204936628E+03	  +0.0000000000000000E+00	
  +4.7350000000000000E+03	  +3.5548608733730443E+03	  +0.0000000000000000E+00	
  +4.7360000000000000E+03	  +3.1732262460332449E+03	  +0.0000000000000000E+00	
  +4.7370000000000000E+03	  +1.7318037452082992E+03	  +0.0000000000000000E+00	
  +4.7380000000000000E+03	  +1.7260344623310430E+03	  +0.0000000000000000E+00	
  +4.7390000000000000E+03	  +1.5761062054633526E+03	  +0.0000000000000000E+00	
  +4.7400000000000000E+03	  +3.5685923723457911E+01	  +0.0000000000000000E+00	
  +4.7410000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7420000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7430000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7440000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7450000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7460000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7470000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7480000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7490000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7500000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7510000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7520000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7530000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7540000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7550000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7560000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7570000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7580000000000000E+03	  +1.5849912752913992E+03	  +0.0000000000000000E+00	
  +4.7590000000000000E+03	  +2.0835941638294776E+03	  +0.0000000000000000E+00	
  +4.7600000000000000E+03	  +1.4670230877989441E+03	  +0.0000000000000000E+00	
  +4.7610000000000000E+03	  +6.2395832720260580E+02	  +0.0000000000000000E+00	
  +4.7620000000000000E+03	  +4.9667406590220253E+02	  +0.0000000000000000E+00	
  +4.7630000000000000E+03	  +3.1422967662664763E+02	  +0.0000000000000000E+00	
  +4.7640000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7650000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7660000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7670000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7680000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7690000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7700000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7710000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7720000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7730000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7740000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7750000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7760000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7770000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7780000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7790000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7800000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7810000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7820000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7830000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7840000000000000E+03	  +4.4793987442938277E+02	  +0.0000000000000000E+00	
  +4.7850000000000000E+03	  +3.5385403093411014E+02	  +0.0000000000000000E+00	
  +4.7860000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7870000000000000E+03	  +1.8543695444062033E+02	  +0.0000000000000000E+00	
  +4.7880000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7890000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7900000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7910000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7920000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7930000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7940000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7950000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7960000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7970000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7980000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7990000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8000000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8010000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8020000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8030000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8040000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8050000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8060000000000000E+03	  +1.8014230478723284E+03	  +0.0000000000000000E+00	
  +4.8070000000000000E+03	  +1.8286418256141526E+03	  +0.0000000000000000E+00	
  +4.8080000000000000E+03	  +1.3147168364983127E+03	  +0.0000000000000000E+00	
  +4.8090000000000000E+03	  +9.5708303750651578E+02	  +0.0000000000000000E+00	
  +4.8100000000000000E+03	  +4.2139115288779595E+02	  +0.0000000000000000E+00	
  +4.8110000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8120000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8130000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8140000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8150000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8160000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8170000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8180000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8190000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8200000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8210000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
